item_id,snapshot_date,item_name,category,criticality_level,supplier_id,supplier_name,current_on_hand,safety_stock,reorder_point,moq,holding_cost,stockout_penalty,avg_lead_time_days,reliability_score,variability_index,avg_daily_demand,demand_std_dev,total_recent_demand,demand_variability_class,open_sales_order_qty,open_purchase_order_qty,next_po_arrival_date,days_until_next_po_arrival,net_available_inventory,days_of_supply,lead_time_demand,lead_time_class,supplier_reliability_class,stockout_risk_class,stockout_risk_probability,forecast_demand_next_period,feature_notes
7969,2026-03-08,GT-RPS201,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,480.0,,,480.0,999.0,0.0,long,high,Low,3.3297766583561965e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7970,2026-03-08,TV-RPS502,Whole Good,high,1959,"Yuyao Norton Electric Appliance Co., Ltd.",0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,21030.0,,,21030.0,999.0,0.0,long,high,Low,3.4942812062525945e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7971,2026-03-08,ST030G,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,500.0,,,500.0,999.0,0.0,long,high,Low,3.331944937280189e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7972,2026-03-08,TV-ST035,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,300.0,0.0,300.0,low,300.0,5280.0,,,4980.0,16.6,36000.0,long,high,High,0.9999362875103703,9000.0,High projected stockout exposure based on inventory position and lead-time demand.
7973,2026-03-08,TR001,Rake,low,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,300.0,0.0,300.0,low,0.0,1200.0,,,1200.0,4.0,36000.0,long,high,High,0.9999239515489144,9000.0,High projected stockout exposure based on inventory position and lead-time demand.
7974,2026-03-08,6757SP,pet scoop,high,44791,"United Jumbo Co., Ltd",240,1000,1000,500,0.75,0.0,90.0,1.0,15.0,0.0,0.0,0.0,low,234.0,1152.0,,,1158.0,999.0,0.0,medium,high,High,0.9999986916124219,0.0,High projected stockout exposure based on inventory position and lead-time demand.
7975,2026-03-08,DHK-001,Display,high,1971,"Te Sheng Blacksmith Works Co., Ltd.",0,1000,1000,500,2.0,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,5004.0,,,5004.0,999.0,0.0,long,high,Low,3.7440897015342238e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7976,2026-03-08,LRM-BELT,Part,low,1913,Taizhou Oute Tools Manufacturing Co. Ltd,47,500,500,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,60.0,,,107.0,999.0,0.0,long,high,Low,3.286136225231202e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7977,2026-03-08,SN722016,Snow Thrower,med,1977,"Cixi Huazhijie Plastic Product Co., Ltd",10,250,250,500,1.62,0.0,120.0,1.0,10.0,1.0,0.0,170.0,low,1.0,500.0,,,509.0,509.0,120.0,long,high,Low,0.0002608432302073325,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7979,2026-03-08,RTC70040EW-KEY,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",20,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,20.0,,,40.0,999.0,0.0,long,high,Low,3.2808612780955764e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7980,2026-03-08,RM1416-BRACKET,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7981,2026-03-08,RM18-BRACKET,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7982,2026-03-08,RS220-001,Shovel,med,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,5132,250,271,500,0.75,0.0,120.0,1.0,10.0,1.1888888888888889,0.7479476705309565,107.0,med,554.0,8050.0,,,12628.0,10621.682242990655,142.66666666666666,long,high,Low,0.0,35.666666666666664,Inventory position currently adequate relative to projected demand and replenishment window.
7983,2026-03-08,RS225-001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1281,1000,1001,500,0.75,0.0,120.0,1.0,10.0,2.1,3.4785054261852175,21.0,high,31.0,1752.0,,,3002.0,1429.5238095238094,252.0,long,high,Low,2.940365057832151e-09,63.0,Inventory position currently adequate relative to projected demand and replenishment window.
7984,2026-03-08,RS241-001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1618,1000,1002,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,12.0,low,11.0,2000.0,,,3607.0,3607.0,120.0,long,high,Low,8.696499621974342e-41,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7985,2026-03-08,RS233-001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,3138,1000,1003,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,33.0,low,380.0,5380.0,,,8138.0,8138.0,120.0,long,high,Low,6.183965533943265e-198,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7986,2026-03-08,RS801-001,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1317,500,503,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,9.0,low,12.0,1500.0,,,2805.0,2805.0,120.0,long,high,Low,8.28581154635233e-26,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7987,2026-03-08,RS226-001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1164,1000,1001,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,2.0,low,67.0,1750.0,,,2847.0,2847.0,120.0,long,high,Low,1.9204688772243418e-26,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7988,2026-03-08,RS223-001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,2445,1000,1002,500,0.75,0.0,120.0,1.0,10.0,1.1666666666666667,0.5144957554275265,21.0,low,33.0,3300.0,,,5712.0,4896.0,140.0,long,high,Low,3.4002399608328844e-73,35.0,Inventory position currently adequate relative to projected demand and replenishment window.
7989,2026-03-08,RS224-001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1312,1000,1001,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,10.0,low,104.0,2185.0,,,3393.0,3393.0,120.0,long,high,Low,2.5050264559136403e-36,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7990,2026-03-08,SN70112-BELT,Part,low,1913,Taizhou Oute Tools Manufacturing Co. Ltd,42,500,500,1000,0.02,0.0,120.0,1.0,10.0,1.5,0.5773502691896257,6.0,low,0.0,50.0,,,92.0,61.333333333333336,180.0,long,high,Low,0.0007696494419122553,45.0,Inventory position currently adequate relative to projected demand and replenishment window.
7991,2026-03-08,RS220-002,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,12395.0,,,12395.0,999.0,0.0,long,high,Low,3.983738562100095e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7992,2026-03-08,RS233-002,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,8620.0,,,8620.0,999.0,0.0,long,high,Low,3.937765378332919e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7994,2026-03-08,SN2216-WHL-1,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7997,2026-03-08,SN2216-SB-1,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7998,2026-03-08,SN2216-AK-1,Kit,low,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,500,500,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7999,2026-03-08,MC01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1503,500,503,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,13.0,1608.0,,,3098.0,999.0,0.0,long,high,Low,1.7026110969790947e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8000,2026-03-08,SW03-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1100,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,14.0,1200.0,,,2286.0,999.0,0.0,long,high,Low,2.348304399318459e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8001,2026-03-08,SW02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1059,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,26.0,1200.0,,,2233.0,999.0,0.0,long,high,Low,2.4032865106972965e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8002,2026-03-08,SW01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1534,500,503,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,7.0,low,15.0,1608.0,,,3127.0,3127.0,120.0,long,high,Low,2.129882277458156e-31,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8003,2026-03-08,SC01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",869,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,14.0,1224.0,,,2079.0,999.0,0.0,long,high,Low,2.7107042394004695e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8004,2026-03-08,GS01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1084,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,14.0,1224.0,,,2294.0,999.0,0.0,long,high,Low,2.375979369283975e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8005,2026-03-08,FP03-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1076,500,502,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,38.0,1224.0,,,2262.0,2262.0,120.0,long,high,Low,7.393008698021375e-18,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8006,2026-03-08,FP02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1050,500,502,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,38.0,1224.0,,,2236.0,2236.0,120.0,long,high,Low,1.6195613175256462e-17,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8007,2026-03-08,FP01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1033,500,502,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,26.0,1224.0,,,2231.0,2231.0,120.0,long,high,Low,1.9037115566813147e-17,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8008,2026-03-08,AP03-R01,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",466,1000,1000,500,0.25,0.0,120.0,1.0,10.0,18.0,8.48528137423857,36.0,low,27.0,1224.0,,,1663.0,92.38888888888889,2160.0,long,high,Low,0.000792738341768675,540.0,Inventory position currently adequate relative to projected demand and replenishment window.
8009,2026-03-08,AP02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1172,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,14.0,1224.0,,,2382.0,999.0,0.0,long,high,Low,2.2315337630223374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8010,2026-03-08,AP01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1138,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,14.0,1200.0,,,2324.0,999.0,0.0,long,high,Low,2.2860743778200233e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8011,2026-03-08,BP06-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",865,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,63.0,1224.0,,,2026.0,999.0,0.0,long,high,Low,2.675221882993693e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8012,2026-03-08,BP05-R01,hand tool,med,44837,"Shenzhen Qusart Technology Co., Ltd.",751,250,253,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,3.0,low,135.0,1224.0,,,1840.0,1840.0,120.0,long,high,Low,7.093106665174834e-13,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8013,2026-03-08,BP04-R01,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",461,1000,1000,500,0.25,0.0,120.0,1.0,10.0,3.0,0.0,3.0,low,39.0,1224.0,,,1646.0,548.6666666666666,360.0,long,high,Low,0.00019678817449709187,90.0,Inventory position currently adequate relative to projected demand and replenishment window.
8014,2026-03-08,BP03-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1109,500,502,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,14.0,1224.0,,,2319.0,2319.0,120.0,long,high,Low,1.3139680450787241e-18,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8015,2026-03-08,BP02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1572,500,503,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,15.0,1656.0,,,3213.0,3213.0,120.0,long,high,Low,5.4614882121521056e-33,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8016,2026-03-08,BP01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1037,500,502,500,0.25,0.0,120.0,1.0,10.0,12.0,0.0,12.0,low,26.0,1224.0,,,2235.0,186.25,1440.0,long,high,Low,0.0005575170950662032,360.0,Inventory position currently adequate relative to projected demand and replenishment window.
8017,2026-03-08,HS03-R01,hand tool,med,44837,"Shenzhen Qusart Technology Co., Ltd.",584,250,252,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,106.0,1200.0,,,1678.0,999.0,0.0,long,high,Low,3.0177393944185616e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8018,2026-03-08,HS02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1118,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,17.0,1200.0,,,2301.0,999.0,0.0,long,high,Low,2.3159885070367264e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8019,2026-03-08,HS01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1128,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,18.0,1200.0,,,2310.0,999.0,0.0,long,high,Low,2.2986773646302947e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8020,2026-03-08,AL03-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1408,500,503,500,0.25,0.0,120.0,1.0,10.0,52.0,62.22539674441618,104.0,high,10.0,1600.0,,,2998.0,57.65384615384615,6240.0,long,high,Low,0.0007023366694660212,1560.0,Inventory position currently adequate relative to projected demand and replenishment window.
8021,2026-03-08,AL02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1170,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,10.0,1200.0,,,2360.0,999.0,0.0,long,high,Low,2.2371821339220786e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8022,2026-03-08,AL01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1131,500,502,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,10.0,1200.0,,,2321.0,2321.0,120.0,long,high,Low,1.218466124931546e-18,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8023,2026-03-08,BL06-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1328,500,503,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,26.0,1600.0,,,2902.0,999.0,0.0,long,high,Low,1.9831882761352853e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8024,2026-03-08,BL05-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1180,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,10.0,1200.0,,,2370.0,999.0,0.0,long,high,Low,2.220607270693105e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8025,2026-03-08,BL04-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1110,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,74.0,1200.0,,,2236.0,999.0,0.0,long,high,Low,2.292085254329887e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8026,2026-03-08,BL03-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1148,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,18.0,1200.0,,,2330.0,999.0,0.0,long,high,Low,2.265846480863319e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8027,2026-03-08,BL02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1088,500,502,500,0.25,0.0,120.0,1.0,10.0,8.5,10.606601717798213,17.0,high,17.0,1200.0,,,2271.0,267.1764705882353,1020.0,long,high,Low,0.0004843249576781984,255.0,Inventory position currently adequate relative to projected demand and replenishment window.
8028,2026-03-08,BL01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",1132,500,502,500,0.25,0.0,120.0,1.0,10.0,12.0,5.656854249492381,24.0,low,34.0,1200.0,,,2298.0,191.5,1440.0,long,high,Low,0.0005262990628011505,360.0,Inventory position currently adequate relative to projected demand and replenishment window.
8029,2026-03-08,PP02-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",971,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,8.0,1020.0,,,1983.0,999.0,0.0,long,high,Low,2.5475594391582625e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8030,2026-03-08,PP01-R01,hand tool,low,44837,"Shenzhen Qusart Technology Co., Ltd.",966,500,502,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,8.0,1020.0,,,1978.0,999.0,0.0,long,high,Low,2.5553088853246367e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8099,2026-03-08,916-16EWG,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,532.0,,,532.0,999.0,0.0,long,high,Low,3.3354089559527853e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8100,2026-03-08,916-18EWG,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,532.0,,,532.0,999.0,0.0,long,high,Low,3.3354089559527853e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8101,2026-03-08,1895-9EWG,Reel Mower,low,1039,Zhejiang Saige Garden Machinery Co,0,500,500,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8103,2026-03-08,BM49,Misc.,low,3514,Jiaxing Yat Trading Co. Ltd,0,500,500,500,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8105,2026-03-08,BM61,Misc.,low,3514,Jiaxing Yat Trading Co. Ltd,0,500,500,500,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8107,2026-03-08,ELF001-1,Rake,low,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,258,500,501,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,0.0,300.0,,,558.0,558.0,120.0,long,high,Low,0.00019176268375873073,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
8108,2026-03-08,BXGTLM1524V,Rake,high,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,9012.0,,,9012.0,999.0,0.0,long,high,Low,3.950213375159117e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8109,2026-03-08,BXGTLM1301V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,4608.0,,,4608.0,999.0,0.0,long,high,Low,3.7147746286164704e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8110,2026-03-08,BXGTLM2736V,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,12024.0,,,12024.0,999.0,0.0,long,high,Low,3.9865962667089775e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8111,2026-03-08,BXGTLM1515V,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,18036.0,,,18036.0,999.0,0.0,long,high,Low,3.748767225149109e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8112,2026-03-08,BXGTLM1111V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,10080.0,,,10080.0,999.0,0.0,long,high,Low,3.975198815159855e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8113,2026-03-08,BXGTLM1119V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,18144.0,,,18144.0,999.0,0.0,long,high,Low,3.740987906443111e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8114,2026-03-08,BXGTLM1117V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,12096.0,,,12096.0,999.0,0.0,long,high,Low,3.986167750916293e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8115,2026-03-08,BXGTLM1112V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,6144.0,,,6144.0,999.0,0.0,long,high,Low,3.8199269023247304e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8116,2026-03-08,BXGTLM1824V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,6006.0,,,6006.0,999.0,0.0,long,high,Low,3.8114407395528018e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8117,2026-03-08,BXGTLM1206V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,2004.0,0.0,4008.0,low,0.0,16032.0,,,16032.0,8.0,240480.0,long,high,High,1.0,60120.0,High projected stockout exposure based on inventory position and lead-time demand.
8118,2026-03-08,BXGTLM1411V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,2004.0,0.0,12024.0,low,0.0,19524.0,,,19524.0,9.74251497005988,240480.0,long,high,High,1.0,60120.0,High projected stockout exposure based on inventory position and lead-time demand.
8119,2026-03-08,BXGTLM1143V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,6048.0,,,6048.0,999.0,0.0,long,high,Low,3.8140441099697156e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8120,2026-03-08,BXGTLM1126V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,13728.0,,,13728.0,999.0,0.0,long,high,Low,3.960232464671699e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8121,2026-03-08,BXGTLM965A7V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,8064.0,,,8064.0,999.0,0.0,long,high,Low,3.917138264978085e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8122,2026-03-08,BXGTLM1732V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,7560.0,,,7560.0,999.0,0.0,long,high,Low,3.89547094859608e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8123,2026-03-08,BXGTLM1701V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,4608.0,,,4608.0,999.0,0.0,long,high,Low,3.7147746286164704e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8124,2026-03-08,BXGTLM1703V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,7500.0,,,7500.0,999.0,0.0,long,high,Low,3.892705710580966e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
8125,2026-03-08,BXGTLM1546V,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",0,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,15096.0,,,15096.0,999.0,0.0,long,high,Low,3.914915235176162e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
